ktime,container,node,io_usage,time,pids,ram_limit,cpu_percent,io_limit,network_limit,network_usage,ram_usage,customer_id,application_id
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966541417,2,73065983639.552,0.02,0,0,26960,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966541417,11,73065983639.552,0.13,589600,12480,36480,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966541417,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966541417,1,175992995.84,0,356000000,0,26480,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966541418,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966541418,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966541418,26,73065983639.552,1.09,0,18800,40560,431342223.36,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966541418,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966541418,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966541418,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966541418,1,4999610368,0,0,0,26480,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,392000000,1574966541418,19,73065983639.552,28.31,131200,22960,57520,353412055.04,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,644000000,1574966541917,21,73065983639.552,43.24,720800,1200,27920,379752284.16,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966541917,2,73065983639.552,0.02,0,0,27600,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966541917,11,73065983639.552,0.02,589600,12480,37680,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966541917,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966541917,1,175992995.84,0,356000000,0,27040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966541918,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966541918,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966541918,26,73065983639.552,0.99,0,19360,41680,431845539.84,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966541918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966541918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966541918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966541918,1,4999610368,0,0,0,27040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,400800000,1574966541918,19,73065983639.552,7.36,131200,24880,59680,388895866.88,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,644000000,1574966542418,21,73065983639.552,43.24,720800,1200,27920,379752284.16,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966542418,2,73065983639.552,0.02,0,0,27600,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966542418,11,73065983639.552,0.02,589600,12480,37680,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966542418,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966542418,1,175992995.84,0,356000000,0,27040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966542418,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966542418,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966542418,26,73065983639.552,0.99,0,19360,41680,431845539.84,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966542418,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966542418,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966542418,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966542418,1,4999610368,0,0,0,27040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,400800000,1574966542419,19,73065983639.552,7.36,131200,24880,59680,388895866.88,-,-
2019-11-28 21:42:22.537000,28d3a9ec6a1d,953mxmlwyvltfrx88ujlpkx3k,0,1574966542419,0,0,0,0,0,0,0,,
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,644000000,1574966542917,21,73065983639.552,43.24,720800,1200,27920,379752284.16,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966542917,2,73065983639.552,0.02,0,0,27600,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966542917,11,73065983639.552,0.02,589600,12480,37680,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966542918,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966542918,1,175992995.84,0,356000000,0,27040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966542918,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
,1cb4575d17f4,953mxmlwyvltfrx88ujlpkx3k,71440000,1574966542918,1,679980564.48,0,367200000,0,28240,485364858.88,Vatan,Sale001
,2eeb54d55f3b,953mxmlwyvltfrx88ujlpkx3k,1016000000,1574966542918,26,73065983639.552,0.99,0,19360,41680,431845539.84,-,-
,7437635703d2,953mxmlwyvltfrx88ujlpkx3k,5176000,1574966542918,1,520009809.92,0,1376000000,0,26480,471523655.68,Bimeks,Cusotmer001
,01f13e58f338,953mxmlwyvltfrx88ujlpkx3k,4064000,1574966542918,1,1599707545.6,0,528800000,0,26480,910163968,Vatan,Fin002
,6ffd41e1fbc1,953mxmlwyvltfrx88ujlpkx3k,4392000,1574966542918,1,11390253268.992,0,16640000000,0,26480,9079560863.744,Teknosa,WeblogicLive
,f06963f3ad95,953mxmlwyvltfrx88ujlpkx3k,0,1574966542918,1,4999610368,0,0,0,27040,2459539865.6,Teknosa,Zeugma
,bca9d260c15b,953mxmlwyvltfrx88ujlpkx3k,400800000,1574966542918,19,73065983639.552,7.36,131200,24880,59680,388895866.88,-,-
,6a5af19b5b83,953mxmlwyvltfrx88ujlpkx3k,648800000,1574966543417,25,73065983639.552,4.55,920000,5448,31680,419010969.6,-,-
,5d2823fff256,953mxmlwyvltfrx88ujlpkx3k,188000000,1574966543417,2,73065983639.552,0.01,0,0,27600,371112017.92,-,-
,2a92371640c3,953mxmlwyvltfrx88ujlpkx3k,424000000,1574966543417,11,73065983639.552,0.11,589600,13120,38160,251658240,-,-
,1d1a77a500f9,953mxmlwyvltfrx88ujlpkx3k,4000000,1574966543417,1,11596411699.2,0,4168000000,0,26480,7069918822.4,Teknosa,PckasaPrelive
,4cc3cf79a2c4,953mxmlwyvltfrx88ujlpkx3k,4456000,1574966543417,1,175992995.84,0,356000000,0,27040,128765132.8,Vatan,Edefter
,abbf5599c150,953mxmlwyvltfrx88ujlpkx3k,0,1574966543418,1,3999688294.4,0,0,0,27040,1257452339.2,Bimeks,SapErp
